delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.069336526283337,-0.01878446713089943,0.01920575089752674,0.003705508015399316,5.050551891326904,5.050570011138916,0.003705508541315794,nan,2785
-4.0,-4.055469221026669,-0.01779373362660408,0.018009280785918236,0.004387589365577647,4.037675380706787,4.037693023681641,0.004387590568512678,nan,2785
-3.0,-3.041601915770002,-0.01591642200946808,0.01601145602762699,0.005232907675046203,3.0256855487823486,3.0257015228271484,0.005232907831668854,nan,2785
-2.0,-2.0277346105133347,-0.012666967697441578,0.012690424919128418,0.006246856778873469,2.0150675773620605,2.015079975128174,0.0062468573451042175,nan,2785
-1.0,-1.0138673052566674,-0.007425421383231878,0.007428267505019903,0.007323859192157382,1.0064418315887451,1.0064491033554077,0.00732386065647006,nan,2785
-0.5,-0.5069336526283337,-0.003942194860428572,0.0039432356134057045,0.007776549929145961,0.5029913783073425,0.5029952526092529,0.007776550482958555,nan,2785
0.5,0.5069336526283337,0.004146211314946413,0.004147105850279331,0.00817900191366122,0.5027874112129211,0.5027913451194763,0.008179002441465855,nan,2785
1.0,1.0138673052566674,0.00818298477679491,0.00818494614213705,0.008071060911391488,1.00568425655365,1.0056918859481812,0.008071061223745346,nan,2785
2.0,2.0277346105133347,0.015047089196741581,0.015055199153721333,0.007420640313937487,2.0126874446868896,2.0127007961273193,0.007420641370117664,nan,2785
3.0,3.041601915770002,0.01992267183959484,0.019949989393353462,0.0065500589463402155,3.021679401397705,3.0216963291168213,0.006550058722496033,nan,2785
4.0,4.055469221026669,0.023154180496931076,0.023211318999528885,0.005709371526451738,4.032314777374268,4.032333850860596,0.005709371995180845,nan,2785
5.0,5.069336526283337,0.025246668606996536,0.02534324862062931,0.004980270786146945,5.0440897941589355,5.044110298156738,0.004980271216481924,nan,2785
