delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,0.17578692734241486,-0.13332965970039368,1.4933944940567017,-0.7584731226383018,0.5378001928329468,0.6560764312744141,0.8321327567100525,0.9595405239928476,1905
-4.0,-0.7351320385932922,-0.6365028023719788,1.5722500085830688,0.8658346650078741,0.43828657269477844,0.5665733218193054,0.8790207505226135,0.9541994643643785,1905
-3.0,-1.3432585000991821,-1.1598716974258423,1.5622934103012085,0.8634761643720854,0.3901139199733734,0.5324291586875916,0.8857995271682739,0.9349937336736639,1905
-2.0,-1.399593472480774,-1.3042515516281128,1.366485834121704,0.9318788471600485,0.2550241947174072,0.35211440920829773,0.9055943489074707,0.9068822558460453,1905
-1.0,-0.8810704350471497,-0.8160649538040161,0.8188303709030151,0.9262198813427954,0.12489211559295654,0.1607339233160019,0.9074217081069946,0.8653969024248097,1905
-0.5,-0.4652183949947357,-0.4281195402145386,0.4283340871334076,0.920254970183161,0.0643731951713562,0.08210194855928421,0.9047936797142029,0.8042712053251038,1905
0.5,0.4656781256198883,0.43541762232780457,0.4361601769924164,0.9350184137341594,0.05973820760846138,0.07668759673833847,0.9231306314468384,0.8223695250117712,1905
1.0,0.8828610777854919,0.8485151529312134,0.8531241416931152,0.961097022262631,0.1072758212685585,0.1356150060892105,0.9503090977668762,0.8947629975331365,1905
2.0,1.4060230255126953,1.393117904663086,1.4504764080047607,0.9908215437333229,0.20365147292613983,0.2690255045890808,0.9749149680137634,0.9428049430182888,1905
3.0,1.3552757501602173,1.2824841737747192,1.5881357192993164,0.946290209666267,0.3326149582862854,0.44566962122917175,0.9197207689285278,0.9493490917808747,1905
4.0,0.7513977289199829,0.8184337615966797,1.5804872512817383,1.0892151121790727,0.4277767837047577,0.55049067735672,0.8853302001953125,0.9580114240233225,1905
5.0,-0.15835130214691162,0.3983636796474457,1.5393048524856567,-2.5156956352519333,0.6533094048500061,0.7881617546081543,0.8236173987388611,0.9632880672595049,1905
