intervention,input_mpd_mean,mpd_all_mean,mpd_target_mean,rmsd_all,rmsd_target
cause_last_shift_plus_delta,0.0024801588151603937,0.1356923133134842,0.16914425790309906,0.572289764881134,0.21758083999156952
cause_shift_plus_delta,0.2380952388048172,0.26117992401123047,0.18424248695373535,1.0956963300704956,0.23206761479377747
cause_zero,0.040683623403310776,0.05885009095072746,0.18590255081653595,0.20325195789337158,0.23507173359394073
cause_flip,0.08136724680662155,0.09355726838111877,0.11960747092962265,0.3896452486515045,0.15397177636623383
cause_flip_x5,0.244101881980896,0.23752661049365997,0.18467377126216888,1.1144241094589233,0.23360233008861542
distractors_last_shift_plus_delta,0.0471230149269104,1.708579421043396,0.13206247985363007,2.0089027881622314,0.1601327657699585
distractors_shift_plus_delta,4.523809432983398,4.5257720947265625,0.02429255098104477,4.755950450897217,0.03636086359620094
target_zero,0.04069755598902702,0.05865363031625748,0.7658410668373108,0.20278531312942505,0.8876679539680481
target_shift_plus_delta,0.2380952388048172,0.2611439824104309,5.013398170471191,1.096030831336975,5.01495885848999
