delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.000384441036948,-4.220821857452393,4.220821857452393,0.8440994701953567,0.7816827893257141,0.8513116240501404,0.8440995216369629,nan,1905
-4.0,-4.000307552829558,-3.8128435611724854,3.8128435611724854,0.9531376052512579,0.23547056317329407,0.2891373336315155,0.9531377553939819,nan,1905
-3.0,-3.000230664622169,-2.8236865997314453,2.8236865997314453,0.9411565027407796,0.2582593858242035,0.30147308111190796,0.9411566853523254,nan,1905
-2.0,-2.000153776414779,-1.8194807767868042,1.8194807767868042,0.9096704454635351,0.21980194747447968,0.2460489720106125,0.9096706509590149,nan,1905
-1.0,-1.0000768882073896,-0.8009034991264343,0.8009034991264343,0.8008419238265089,0.20723101496696472,0.23735615611076355,0.8008421659469604,nan,1905
-0.5,-0.5000384441036948,-0.28517669439315796,0.28517669439315796,0.5703095387082274,0.21599365770816803,0.2433861941099167,0.5703097581863403,nan,1905
0.5,0.5000384441036948,0.3218640089035034,0.3218640089035034,0.6436785265189676,0.18500441312789917,0.21257860958576202,0.6436786651611328,nan,1905
1.0,1.0000768882073896,0.8802650570869446,0.8802650570869446,0.8801973802882251,0.1419932097196579,0.17460036277770996,0.8801975846290588,nan,1905
2.0,2.000153776414779,1.8257392644882202,1.8265984058380127,0.912799448730791,0.20969627797603607,0.26762381196022034,0.9127996563911438,nan,1905
3.0,3.000230664622169,2.869051933288574,2.869051933288574,0.9562771179961542,0.2492562085390091,0.3257042169570923,0.9562771916389465,nan,1905
4.0,4.000307552829558,3.8343985080718994,3.8343985080718994,0.9585259276776593,0.24248968064785004,0.3125516474246979,0.9585261344909668,nan,1905
5.0,5.000384441036948,4.2758870124816895,4.2758870124816895,0.8551116544941059,0.7244974374771118,0.7826371788978577,0.8551116585731506,nan,1905
