intervention,input_mpd_mean,mpd_all_mean,mpd_target_mean,rmsd_all,rmsd_target
cause_last_shift_plus_delta,0.0024801588151603937,0.05914235860109329,0.09052300453186035,0.16547620296478271,0.12624607980251312
cause_shift_plus_delta,0.2380952388048172,0.2811014652252197,0.17327067255973816,1.0962098836898804,0.22335103154182434
cause_zero,0.03964286297559738,0.06818996369838715,0.16463159024715424,0.19386978447437286,0.21291320025920868
cause_flip,0.07928572595119476,0.1029069572687149,0.16047288477420807,0.36668461561203003,0.20690828561782837
cause_flip_x5,0.23785711824893951,0.2328081578016281,0.167005717754364,1.038962960243225,0.21497024595737457
distractors_last_shift_plus_delta,0.0471230149269104,1.0514634847640991,0.14474137127399445,1.2705241441726685,0.18415196239948273
distractors_shift_plus_delta,4.523809432983398,4.527756214141846,0.06258820742368698,4.754751682281494,0.07944568991661072
target_zero,0.04158034175634384,0.06926845759153366,0.7214750051498413,0.1965627670288086,0.8391594290733337
target_shift_plus_delta,0.2380952388048172,0.28077664971351624,4.998811721801758,1.094834327697754,5.004000663757324
