delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.000384441036948,-4.18313455581665,4.18313455581665,0.8365625893654646,0.8172498345375061,0.9038626551628113,0.83656245470047,nan,1905
-4.0,-4.000307552829558,-3.6124064922332764,3.6124064922332764,0.903032190531974,0.41895100474357605,0.46706870198249817,0.9030323028564453,nan,1905
-3.0,-3.000230664622169,-2.5331122875213623,2.5331122875213623,0.8443058453441836,0.5384564995765686,0.5643298625946045,0.8443060517311096,nan,1905
-2.0,-2.000153776414779,-1.7753599882125854,1.7753599882125854,0.8876117472301902,0.26813414692878723,0.33508288860321045,0.887611985206604,nan,1905
-1.0,-1.0000768882073896,-0.9108654260635376,0.9108654260635376,0.9107953966381914,0.11686375737190247,0.16521760821342468,0.9107955694198608,nan,1905
-0.5,-0.5000384441036948,-0.3943435251712799,0.39513346552848816,0.7886264142712665,0.11157137155532837,0.12722790241241455,0.7886266112327576,nan,1905
0.5,0.5000384441036948,0.38637614250183105,0.38637614250183105,0.7726928740337149,0.1280658096075058,0.14387956261634827,0.7726930379867554,nan,1905
1.0,1.0000768882073896,0.9469425678253174,0.9469425678253174,0.9468697647064777,0.14995408058166504,0.19281359016895294,0.9468699097633362,nan,1905
2.0,2.000153776414779,2.0072038173675537,2.0099589824676514,1.0035247494647195,0.13765957951545715,0.2770885229110718,1.003524899482727,nan,1905
3.0,3.000230664622169,2.9587738513946533,2.9601356983184814,0.9861821246891573,0.1815837174654007,0.29622355103492737,0.9861822724342346,nan,1905
4.0,4.000307552829558,3.8178021907806396,3.8178021907806396,0.9543771673455892,0.2547365427017212,0.3930243253707886,0.954377293586731,nan,1905
5.0,5.000384441036948,4.200603485107422,4.200618743896484,0.8400561066133402,0.800246000289917,0.9627281427383423,0.8400561213493347,nan,1905
