intervention,ire_mae,ire_rmse,num_nonzero_true,num_windows,pred_change_abs_mean,response_corr,response_slope,sign_accuracy_on_nonzero_true,true_change_abs_mean
cause_last_shift_plus_delta,0.7968875765800476,0.9567992687225342,1905,1905,4.204203128814697,nan,0.8406802415847778,0.9989501312335958,5.000384330749512
cause_shift_plus_delta,5.30662202835083,5.663253307342529,1905,1905,1.751478672027588,nan,-0.06124289333820343,0.4372703412073491,5.000384330749512
cause_zero,2.456254005432129,2.7983908653259277,1905,1905,1.7955020666122437,-0.6537858807686592,-1.3255475759506226,0.2183727034120735,0.8542916774749756
cause_flip,2.783611297607422,3.2265625,1905,1905,1.4806987047195435,-0.5063736561755785,-0.4306889772415161,0.29133858267716534,1.7085833549499512
cause_flip_x5,6.498868465423584,7.5132670402526855,1905,1905,1.9409769773483276,-0.604296273639532,-0.2200038582086563,0.23412073490813648,5.1257500648498535
distractors_last_shift_plus_delta,0.1007857695221901,0.12851260602474213,0,1905,0.1007857695221901,nan,nan,nan,0.0
distractors_shift_plus_delta,0.02203686721622944,0.031096434220671654,0,1905,0.02203686721622944,nan,nan,nan,0.0
target_zero,0.3646227717399597,0.43643492460250854,0,1905,0.3646227717399597,nan,nan,nan,0.0
target_shift_plus_delta,4.718878269195557,5.154377460479736,0,1905,4.718878269195557,nan,nan,nan,0.0
