intervention,input_mpd_mean,mpd_all_mean,mpd_target_mean,rmsd_all,rmsd_target
cause_last_shift_plus_delta,0.0024801588151603937,0.05865473672747612,0.10548974573612213,0.16206680238246918,0.14166259765625
cause_shift_plus_delta,0.2380952388048172,0.2775096595287323,0.15557195246219635,1.0924079418182373,0.20253770053386688
cause_zero,0.03964286297559738,0.0672943964600563,0.1540842354297638,0.19218291342258453,0.19875699281692505
cause_flip,0.07928572595119476,0.1016826331615448,0.13392211496829987,0.36444470286369324,0.18053294718265533
cause_flip_x5,0.23785711824893951,0.23209649324417114,0.15902914106845856,1.0244868993759155,0.20614296197891235
distractors_last_shift_plus_delta,0.0471230149269104,1.15091073513031,0.06705253571271896,1.3968398571014404,0.08544164896011353
distractors_shift_plus_delta,4.523809432983398,4.515398979187012,0.055459629744291306,4.742485523223877,0.07161502540111542
target_zero,0.04158034175634384,0.06794115900993347,0.7154563665390015,0.19451391696929932,0.830906331539154
target_shift_plus_delta,0.2380952388048172,0.2776525020599365,4.988739013671875,1.092222809791565,4.992751598358154
