delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.069195667788351,-0.04142121970653534,0.04142121970653534,0.008171162137169402,5.027774333953857,5.027821063995361,0.008171162568032742,nan,2785
-4.0,-4.055356534230681,-0.0374140627682209,0.0374140627682209,0.009225838086593418,4.017942428588867,4.017984867095947,0.009225837886333466,nan,2785
-3.0,-3.0415174006730106,-0.03178409859538078,0.03178409859538078,0.010450079486097226,3.0097334384918213,3.0097689628601074,0.01045007910579443,nan,2785
-2.0,-2.0276782671153404,-0.023911839351058006,0.023911839351058006,0.011792718666889884,2.0037662982940674,2.0037927627563477,0.011792718432843685,nan,2785
-1.0,-1.0138391335576702,-0.013230117969214916,0.013230117969214916,0.013049523865575216,1.000609040260315,1.0006234645843506,0.01304952334612608,nan,2785
-0.5,-0.5069195667788351,-0.006853767205029726,0.006853767205029726,0.013520423463985104,0.500065803527832,0.500073254108429,0.013520422391593456,nan,2785
0.5,0.5069195667788351,0.007025388069450855,0.007025388069450855,0.013858979865569039,0.4998941421508789,0.499901682138443,0.013858978636562824,nan,2785
1.0,1.0138391335576702,0.013871903531253338,0.013871903531253338,0.013682548909485611,0.9999672174453735,0.9999818205833435,0.013682547025382519,nan,2785
2.0,2.0276782671153404,0.025955140590667725,0.025955140590667725,0.012800423524582423,2.001723051071167,2.001749038696289,0.012800422497093678,nan,2785
3.0,3.0415174006730106,0.03523733839392662,0.03523733839392662,0.01158544691742664,3.0062801837921143,3.006314516067505,0.011585446074604988,nan,2785
4.0,4.055356534230681,0.04198262840509415,0.04198266938328743,0.010352389007162458,4.013373851776123,4.013413429260254,0.010352387093007565,nan,2785
5.0,5.069195667788351,0.046789977699518204,0.04679134860634804,0.009230256783505121,5.022406101226807,5.022448539733887,0.009230257011950016,nan,2785
