delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.069195667788351,-4.9430341720581055,4.945709705352783,0.9751121274461892,0.8368319272994995,1.061450719833374,0.9751121401786804,nan,2785
-4.0,-4.055356534230681,-4.343811988830566,4.346680164337158,1.0711294930951385,0.6435297727584839,0.8477347493171692,1.071129322052002,nan,2785
-3.0,-3.0415174006730106,-3.4371497631073,3.4402663707733154,1.1300772970579573,0.6211133599281311,0.7780429720878601,1.1300771236419678,nan,2785
-2.0,-2.0276782671153404,-2.132451057434082,2.1354825496673584,1.0516713090128424,0.508213996887207,0.6281101107597351,1.0516712665557861,nan,2785
-1.0,-1.0138391335576702,-0.715683102607727,0.7178015112876892,0.7059138663313561,0.36463603377342224,0.4250975549221039,0.705913782119751,nan,2785
-0.5,-0.5069195667788351,-0.25762155652046204,0.2593056857585907,0.5082099279723804,0.25516632199287415,0.27694663405418396,0.5082098841667175,nan,2785
0.5,0.5069195667788351,0.2627617120742798,0.26492369174957275,0.5183499105074407,0.24897228181362152,0.27238720655441284,0.518349826335907,nan,2785
1.0,1.0138391335576702,0.7306432723999023,0.733651876449585,0.720669826421078,0.3559546172618866,0.4201697111129761,0.7206697463989258,nan,2785
2.0,2.0276782671153404,2.140136480331421,2.1424355506896973,1.0554615665808107,0.5217880010604858,0.6434425115585327,1.0554615259170532,nan,2785
3.0,3.0415174006730106,3.4380574226379395,3.4404139518737793,1.1303757203155191,0.6194525957107544,0.7736468315124512,1.130375623703003,nan,2785
4.0,4.055356534230681,4.353264331817627,4.355700969696045,1.073460322186804,0.6555668115615845,0.855200469493866,1.0734602212905884,nan,2785
5.0,5.069195667788351,4.955391883850098,4.9578399658203125,0.9775499326922006,0.8776874542236328,1.080348253250122,0.9775499105453491,nan,2785
