delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.000384441036948,-0.014284676872193813,0.03886093571782112,0.0028567157266875163,4.986099720001221,4.986307621002197,0.0028567155823111534,nan,1905
-4.0,-4.000307552829558,-0.003424527356401086,0.034386128187179565,0.000856066017718762,3.9968831539154053,3.99708890914917,0.0008560662972740829,nan,1905
-3.0,-3.000230664622169,0.008201327174901962,0.030671358108520508,-0.002733565546012706,3.0084316730499268,3.0086588859558105,-0.002733565866947174,nan,1905
-2.0,-2.000153776414779,0.015375172719359398,0.024042269214987755,-0.007686995320389302,2.015528917312622,2.015702247619629,-0.007686996832489967,nan,1905
-1.0,-1.0000768882073896,0.014125904999673367,0.014797759242355824,-0.01412481896766324,1.0142028331756592,1.0142534971237183,-0.014124821871519089,nan,1905
-0.5,-0.5000384441036948,0.008408109657466412,0.008466619998216629,-0.01681492644538105,0.5084465146064758,0.5084612369537354,-0.016814928501844406,nan,1905
0.5,0.5000384441036948,-0.00807261560112238,0.008387120440602303,-0.01614398991979971,0.5081110596656799,0.508144736289978,-0.01614399254322052,nan,1905
1.0,1.0000768882073896,-0.013150843791663647,0.015396893955767155,-0.013149832724597979,1.0132277011871338,1.0133259296417236,-0.013149836100637913,nan,1905
2.0,2.000153776414779,-0.017025357112288475,0.025709297508001328,-0.008512024081871326,2.017179012298584,2.0173799991607666,-0.008512025699019432,nan,1905
3.0,3.000230664622169,-0.014763535000383854,0.02819960005581379,-0.004920799981971748,3.014993906021118,3.015183448791504,-0.004920801147818565,nan,1905
4.0,4.000307552829558,-0.008690116927027702,0.02590235508978367,-0.0021723622027213572,4.008997917175293,4.009129047393799,-0.002172362757846713,nan,1905
5.0,5.000384441036948,-0.001977452775463462,0.02313929609954357,-0.0003954601488707517,5.002362251281738,5.002449035644531,-0.0003954601415898651,nan,1905
