intervention,input_mpd_mean,mpd_all_mean,mpd_target_mean,rmsd_all,rmsd_target
cause_last_shift_plus_delta,0.0012400794075801969,0.1066698431968689,0.03837207704782486,0.447883278131485,0.05462847650051117
cause_shift_plus_delta,0.2380952388048172,0.2587597370147705,0.021443307399749756,1.089853048324585,0.03317895904183388
cause_zero,0.040683113038539886,0.05723901093006134,0.020208042114973068,0.2040795236825943,0.030831171199679375
cause_flip,0.08136622607707977,0.09598811715841293,0.016819970682263374,0.39941397309303284,0.021776003763079643
cause_flip_x5,0.24409876763820648,0.23489496111869812,0.02277679368853569,1.126443862915039,0.033704724162817
distractors_last_shift_plus_delta,0.0235615074634552,1.6637084484100342,0.5013591647148132,1.9401456117630005,0.6394199132919312
distractors_shift_plus_delta,4.523809909820557,4.525622367858887,0.01657186634838581,4.756606578826904,0.02068801037967205
target_zero,0.040692318230867386,0.057384416460990906,0.779161810874939,0.20375998318195343,0.910672664642334
target_shift_plus_delta,0.2380952388048172,0.2588493525981903,4.989195823669434,1.0901508331298828,4.990592002868652
