intervention,input_mpd_mean,mpd_all_mean,mpd_target_mean,rmsd_all,rmsd_target
cause_last_shift_plus_delta,0.0024801588151603937,0.06694713234901428,0.10308954119682312,0.16467906534671783,0.14767363667488098
cause_shift_plus_delta,0.2380952388048172,0.2947806715965271,0.2944042384624481,1.104895830154419,0.38611021637916565
cause_zero,0.03964286297559738,0.08904752880334854,0.2977951169013977,0.22944067418575287,0.39255279302597046
cause_flip,0.07928572595119476,0.12157373875379562,0.3019683361053467,0.3848990201950073,0.39402657747268677
cause_flip_x5,0.23785711824893951,0.256868839263916,0.2978735864162445,1.0987237691879272,0.3901991546154022
distractors_last_shift_plus_delta,0.0471230149269104,0.8728841543197632,0.26751378178596497,1.0837153196334839,0.356440931558609
distractors_shift_plus_delta,4.523809432983398,4.5317816734313965,0.0830085501074791,4.757530212402344,0.11072363704442978
target_zero,0.04158034175634384,0.08951856940984726,0.7873429656028748,0.23249265551567078,0.9295077323913574
target_shift_plus_delta,0.2380952388048172,0.29495882987976074,5.024738788604736,1.1053459644317627,5.037814140319824
