intervention,ire_mae,ire_rmse,num_nonzero_true,num_windows,pred_change_abs_mean,response_corr,response_slope,sign_accuracy_on_nonzero_true,true_change_abs_mean
cause_last_shift_plus_delta,1.7213397026062012,1.9645233154296875,1905,1905,0.08064727485179901,0.39139034764776,0.011736636981368065,0.5396325459317586,1.7431809902191162
cause_shift_plus_delta,1.7643345594406128,2.0100724697113037,1905,1905,0.12111430615186691,-0.11342199573077007,-0.00945116113871336,0.44934383202099737,1.7431809902191162
cause_zero,0.8891957402229309,1.0139644145965576,1905,1905,0.12409143149852753,-0.05113963522712821,-0.008361025713384151,0.48293963254593175,0.8704174160957336
cause_flip,1.728316068649292,1.9711183309555054,1905,1905,0.12538869678974152,0.13069864444823776,0.010077426210045815,0.5438320209973754,1.7408325672149658
cause_flip_x5,1.301687479019165,1.5611052513122559,1905,1905,0.12313798069953918,-0.11735194383909543,-0.01310476940125227,0.45564304461942257,1.277471899986267
distractors_last_shift_plus_delta,0.10304493457078934,0.13616926968097687,0,1905,0.10304493457078934,nan,nan,nan,0.0
distractors_shift_plus_delta,0.03974732384085655,0.050592388957738876,0,1905,0.03974732384085655,nan,nan,nan,0.0
target_zero,0.7779313921928406,0.9024654030799866,0,1905,0.7779313921928406,nan,nan,nan,0.0
target_shift_plus_delta,5.019117832183838,5.021181106567383,0,1905,5.019117832183838,nan,nan,nan,0.0
