delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-3.2981061935424805,-0.10067467391490936,0.16034801304340363,0.030524994650574053,3.1974308490753174,3.2020864486694336,0.030524997040629387,nan,1905
-4.0,-2.6384847164154053,-0.09955867379903793,0.13386821746826172,0.03773327667188326,2.5389256477355957,2.542039632797241,0.037733275443315506,0.01382065456137225,1905
-3.0,-1.97886323928833,-0.09110865741968155,0.107832171022892,0.046040906521891564,1.8877547979354858,1.8898016214370728,0.04604089632630348,0.010494207814924788,1905
-2.0,-1.3192423582077026,-0.06708235293626785,0.07286743819713593,0.05084915028608136,1.2521599531173706,1.2532858848571777,0.05084915831685066,0.05164030025326859,1905
-1.0,-0.6596211791038513,-0.03500167652964592,0.03667789325118065,0.05306330002502122,0.6246194839477539,0.625149667263031,0.0530632920563221,0.02201719250849548,1905
-0.5,-0.32981058955192566,-0.017381835728883743,0.019360370934009552,0.05270247917902931,0.312428742647171,0.3130148947238922,0.05270247161388397,0.010151470081266153,1905
0.5,0.32981058955192566,0.01696273684501648,0.019057398661971092,0.05143175320131997,0.3128478229045868,0.3134405016899109,0.05143175646662712,0.032812846656729254,1905
1.0,0.6596211791038513,0.03375373035669327,0.03544225916266441,0.05117138658669274,0.6258673667907715,0.6263043880462646,0.05117138475179672,-0.03156217745119701,1905
2.0,1.3192423582077026,0.059470284730196,0.06717025488615036,0.04507912011784642,1.2597720623016357,1.260880470275879,0.04507911950349808,0.014759106158581739,1905
3.0,1.97886323928833,0.0747348889708519,0.09654978662729263,0.03776657602560207,1.9041284322738647,1.9062716960906982,0.03776656836271286,0.008035079057888042,1905
4.0,2.6384847164154053,0.07847104221582413,0.12737397849559784,0.02974095007168864,2.56001353263855,2.5637190341949463,0.029740948230028152,-0.03938526158791566,1905
5.0,3.2981061935424805,0.07561926543712616,0.14752383530139923,0.022928086907930596,3.2224864959716797,3.2271838188171387,0.022928088903427124,nan,1905
