intervention,input_mpd_mean,mpd_all_mean,mpd_target_mean,rmsd_all,rmsd_target
cause_last_shift_plus_delta,0.0024801588151603937,0.07529430836439133,0.15489301085472107,0.18516398966312408,0.2166074514389038
cause_shift_plus_delta,0.2380952388048172,0.28892338275909424,0.20264668762683868,1.0728181600570679,0.29252520203590393
cause_zero,0.03956945985555649,0.08668465912342072,0.2033137083053589,0.2174956500530243,0.2953759431838989
cause_flip,0.07913891971111298,0.12081721425056458,0.12259082496166229,0.38973376154899597,0.17475438117980957
cause_flip_x5,0.23741690814495087,0.26396894454956055,0.21500059962272644,1.1357744932174683,0.31235620379447937
distractors_last_shift_plus_delta,0.0471230149269104,1.3410695791244507,0.10104300081729889,1.6197272539138794,0.1304173320531845
distractors_shift_plus_delta,4.523809432983398,4.523009777069092,0.07543373107910156,4.749475955963135,0.10448440909385681
target_zero,0.03963688760995865,0.08666765689849854,0.7452135682106018,0.21855367720127106,0.8770351409912109
target_shift_plus_delta,0.2380952388048172,0.28854700922966003,4.8873610496521,1.0741982460021973,4.8963704109191895
