delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.000384441036948,-4.321034908294678,4.321034908294678,0.8641405394419253,0.6793493032455444,0.720922589302063,0.8641405701637268,nan,1905
-4.0,-4.000307552829558,-3.808805465698242,3.808805465698242,0.95212815899721,0.2347078025341034,0.2759270966053009,0.9521283507347107,nan,1905
-3.0,-3.000230664622169,-2.898611307144165,2.898611307144165,0.9661294850838406,0.22142593562602997,0.290658563375473,0.9661296010017395,nan,1905
-2.0,-2.000153776414779,-1.9799630641937256,1.9799630641937256,0.9899054200436304,0.10110089182853699,0.1738167703151703,0.989905595779419,nan,1905
-1.0,-1.0000768882073896,-0.9757025241851807,0.9757025241851807,0.9756275099348618,0.06999649852514267,0.09976106882095337,0.9756276607513428,nan,1905
-0.5,-0.5000384441036948,-0.3814782500267029,0.3814782500267029,0.7628978422058972,0.12517772614955902,0.14713554084300995,0.7628979682922363,nan,1905
0.5,0.5000384441036948,0.34640011191368103,0.34640011191368103,0.6927469597554519,0.1546006053686142,0.17158156633377075,0.6927471160888672,nan,1905
1.0,1.0000768882073896,0.8473877310752869,0.8473877310752869,0.8473225819608792,0.15720266103744507,0.17025764286518097,0.8473227024078369,nan,1905
2.0,2.000153776414779,1.868752360343933,1.868752360343933,0.9343043431858626,0.21791400015354156,0.30511218309402466,0.9343045353889465,nan,1905
3.0,3.000230664622169,3.0078489780426025,3.0078489780426025,1.0025392425690018,0.24355170130729675,0.3398623764514923,1.0025395154953003,nan,1905
4.0,4.000307552829558,3.914675712585449,3.914675712585449,0.9785936858320959,0.24821257591247559,0.3028339147567749,0.9785938262939453,nan,1905
5.0,5.000384441036948,4.506243705749512,4.506243705749512,0.9011794510773727,0.49728262424468994,0.5571515560150146,0.9011794328689575,nan,1905
