delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.000384441036948,0.007261540275067091,0.029190436005592346,-0.0014521963982355804,5.007646083831787,5.007833003997803,-0.0014521965058520436,nan,1905
-4.0,-4.000307552829558,0.005513112060725689,0.02394818887114525,-0.001378172050003023,4.005820274353027,4.005990028381348,-0.0013781721936538815,nan,1905
-3.0,-3.000230664622169,0.007609435357153416,0.019777460023760796,-0.002536283442097177,3.007840156555176,3.0079731941223145,-0.0025362838059663773,nan,1905
-2.0,-2.000153776414779,0.01078847050666809,0.01605122908949852,-0.005393820532142348,2.010942220687866,2.0110182762145996,-0.005393821280449629,nan,1905
-1.0,-1.0000768882073896,0.008804545737802982,0.01045745424926281,-0.008803868824111003,1.0088814496994019,1.0089151859283447,-0.008803870528936386,nan,1905
-0.5,-0.5000384441036948,0.004869275726377964,0.0057082148268818855,-0.009737802730560062,0.5049077272415161,0.5049269795417786,-0.009737804532051086,nan,1905
0.5,0.5000384441036948,-0.004623869433999062,0.005681613460183144,-0.009247027880600701,0.5046623349189758,0.5046834349632263,-0.00924703013151884,nan,1905
1.0,1.0000768882073896,-0.007798456586897373,0.010137583129107952,-0.007797857023649345,1.0078753232955933,1.00791335105896,-0.00779785867780447,nan,1905
2.0,2.000153776414779,-0.008402927778661251,0.014686983078718185,-0.004201140871140052,2.008556604385376,2.0086264610290527,-0.004201141651719809,nan,1905
3.0,3.000230664622169,-0.004255825653672218,0.016111120581626892,-0.0014184994853414616,3.004486322402954,3.0045719146728516,-0.0014184997417032719,nan,1905
4.0,4.000307552829558,-0.0002754343440756202,0.01978561095893383,-6.885329201270931e-05,4.000582695007324,4.0006937980651855,-6.885329639771953e-05,nan,1905
5.0,5.000384441036948,0.0030876370146870613,0.024078944697976112,0.0006174799260128021,4.9972968101501465,4.9974236488342285,0.0006174799636937678,nan,1905
