delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-3.2981061935424805,-2.8655571937561035,2.8691139221191406,0.868849280646789,0.43985846638679504,0.6938359141349792,0.8688493967056274,nan,1905
-4.0,-2.6384847164154053,-2.496967315673828,2.4977164268493652,0.946364138529542,0.17291823029518127,0.32281017303466797,0.9463641047477722,0.013265170316475111,1905
-3.0,-1.97886323928833,-1.9209189414978027,1.9212557077407837,0.9707183919332565,0.09199037402868271,0.1424771547317505,0.9707182049751282,-0.006654504710953823,1905
-2.0,-1.3192423582077026,-1.2731611728668213,1.273270845413208,0.9650699622747966,0.0744871273636818,0.0981217473745346,0.9650700092315674,-0.02530421430833346,1905
-1.0,-0.6596211791038513,-0.6120777726173401,0.6120777726173401,0.9279231656098387,0.058427367359399796,0.07146195322275162,0.9279232621192932,-0.013276907584834264,1905
-0.5,-0.32981058955192566,-0.2873653173446655,0.2873653173446655,0.8713040952841282,0.04484129324555397,0.052584875375032425,0.8713041543960571,-0.007986078575351092,1905
0.5,0.32981058955192566,0.2818479835987091,0.2818979322910309,0.8545753002704443,0.05001530051231384,0.05732852593064308,0.8545752763748169,0.03406573119888939,1905
1.0,0.6596211791038513,0.5995769500732422,0.5995769500732422,0.9089716477688238,0.06709018349647522,0.08002031594514847,0.9089716076850891,0.003431243078706586,1905
2.0,1.3192423582077026,1.2450333833694458,1.2450333833694458,0.9437487931034327,0.0908532664179802,0.10972733795642853,0.9437488317489624,-0.04069467426834409,1905
3.0,1.97886323928833,1.8754127025604248,1.8754127025604248,0.9477222403883202,0.12564462423324585,0.14944010972976685,0.9477220773696899,-0.018516105795882823,1905
4.0,2.6384847164154053,2.38539719581604,2.385455369949341,0.9040784587362685,0.26166003942489624,0.33651480078697205,0.904078483581543,-0.012897566448668065,1905
5.0,3.2981061935424805,2.6653568744659424,2.667215585708618,0.8081476817467466,0.6335678100585938,0.8214284181594849,0.8081477880477905,nan,1905
