delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-4.785419155447848,-4.527047634124756,4.527047634124756,0.9460085913207927,0.45459964871406555,0.7497004270553589,0.9460086226463318,nan,2785
-4.0,-3.828335324358278,-3.6308159828186035,3.6308159828186035,0.9484059454554745,0.3826354146003723,0.5652393102645874,0.9484056830406189,nan,2785
-3.0,-2.8712514932687085,-2.6483800411224365,2.6483800411224365,0.92237828951286,0.35791856050491333,0.4664784073829651,0.9223781824111938,nan,2785
-2.0,-1.914167662179139,-1.623988389968872,1.623988389968872,0.848404464277743,0.3525141775608063,0.4149198532104492,0.8484043478965759,nan,2785
-1.0,-0.9570838310895695,-0.675778329372406,0.675778329372406,0.7060806038307869,0.2859126329421997,0.31226757168769836,0.7060804963111877,nan,2785
-0.5,-0.47854191554478476,-0.30149275064468384,0.30159232020378113,0.6300237050321006,0.17711643874645233,0.18986018002033234,0.6300236582756042,nan,2785
0.5,0.47854191554478476,0.3081473112106323,0.30831199884414673,0.6439296145246322,0.17072570323944092,0.1840459257364273,0.6439294815063477,nan,2785
1.0,0.9570838310895695,0.69400954246521,0.6943491101264954,0.7251293146130482,0.27095720171928406,0.30337998270988464,0.725129246711731,nan,2785
2.0,1.914167662179139,1.6442883014678955,1.6445494890213013,0.859009549662956,0.3416084349155426,0.42610687017440796,0.859009325504303,nan,2785
3.0,2.8712514932687085,2.665410041809082,2.665410041809082,0.9283095012950986,0.35822609066963196,0.4832051694393158,0.9283093214035034,nan,2785
4.0,3.828335324358278,3.655104875564575,3.655104875564575,0.9547504504917577,0.3797031044960022,0.555128276348114,0.9547503590583801,nan,2785
5.0,4.785419155447848,4.568439960479736,4.568439960479736,0.9546582675582146,0.442588210105896,0.7092598676681519,0.9546582698822021,nan,2785
