delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-3.2981061935424805,-0.09698382019996643,0.17221282422542572,0.029405911910858323,3.2011218070983887,3.206937074661255,0.02940591797232628,nan,1905
-4.0,-2.6384847164154053,-0.08430030941963196,0.13993054628372192,0.03195027391864552,2.5541841983795166,2.558811902999878,0.031950272619724274,-0.012582516786883137,1905
-3.0,-1.97886323928833,-0.07695793360471725,0.10233667492866516,0.038889970805862296,1.9019054174423218,1.9045790433883667,0.03888995945453644,0.004616328452538985,1905
-2.0,-1.3192423582077026,-0.05718594416975975,0.06581758707761765,0.04334756522482455,1.2620563507080078,1.2633609771728516,0.043347567319869995,0.013335630338146463,1905
-1.0,-0.6596211791038513,-0.02939523383975029,0.032257549464702606,0.044563811428380895,0.6302258968353271,0.6309399604797363,0.044563814997673035,0.014445603957283419,1905
-0.5,-0.32981058955192566,-0.015095087699592113,0.016832273453474045,0.04576896005704368,0.31492021679878235,0.31560423970222473,0.04576895758509636,-0.008759052338025708,1905
0.5,0.32981058955192566,0.014910603873431683,0.017298344522714615,0.045209597101442206,0.31510981917381287,0.3160581588745117,0.045209597796201706,-0.0005208663907051525,1905
1.0,0.6596211791038513,0.029509007930755615,0.03338118642568588,0.04473629541556866,0.6301121115684509,0.6312410831451416,0.04473629593849182,-0.006576856320178233,1905
2.0,1.3192423582077026,0.05275585129857063,0.06806627660989761,0.039989506833485636,1.266486406326294,1.2687788009643555,0.03998950496315956,-0.05273257348524248,1905
3.0,1.97886323928833,0.06802032887935638,0.10693550109863281,0.03437343598530787,1.910843014717102,1.914965271949768,0.03437342494726181,-0.031015121207716344,1905
4.0,2.6384847164154053,0.07560873031616211,0.1473337709903717,0.028656118356782705,2.562875747680664,2.568988084793091,0.028656121343374252,0.009800988008824731,1905
5.0,3.2981061935424805,0.07724602520465851,0.17586663365364075,0.023421327474507092,3.2208595275878906,3.22812557220459,0.023421328514814377,nan,1905
