intervention,ire_mae,ire_rmse,num_nonzero_true,num_windows,pred_change_abs_mean,response_corr,response_slope,sign_accuracy_on_nonzero_true,true_change_abs_mean
cause_last_shift_plus_delta,0.6632543802261353,0.7532288432121277,1905,1905,4.337130069732666,nan,0.8673592209815979,1.0,5.000384330749512
cause_shift_plus_delta,5.444149494171143,5.694579124450684,1905,1905,1.4994316101074219,nan,-0.08874613046646118,0.4482939632545932,5.000384330749512
cause_zero,2.4185328483581543,2.7580406665802,1905,1905,1.6387333869934082,-0.8618601612823794,-1.5679823160171509,0.14383202099737533,0.8542916774749756
cause_flip,3.225282907485962,3.653831720352173,1905,1905,1.579964280128479,-0.9172603003192263,-0.783739447593689,0.10288713910761155,1.7085833549499512
cause_flip_x5,6.675797462463379,7.7411627769470215,1905,1905,1.7576487064361572,-0.8699700637385821,-0.2807562053203583,0.15013123359580052,5.1257500648498535
distractors_last_shift_plus_delta,0.04715202748775482,0.05385608226060867,0,1905,0.04715202748775482,nan,nan,nan,0.0
distractors_shift_plus_delta,0.010054110549390316,0.013640997000038624,0,1905,0.010054110549390316,nan,nan,nan,0.0
target_zero,0.3597044348716736,0.42395442724227905,0,1905,0.3597044348716736,nan,nan,nan,0.0
target_shift_plus_delta,4.5240912437438965,4.8150811195373535,0,1905,4.5240912437438965,nan,nan,nan,0.0
