delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-4.785552483505698,-0.06755707412958145,0.06756619364023209,0.014116880832971648,4.7179951667785645,4.718077182769775,0.014116880483925343,nan,2689
-4.0,-3.8284419868045583,-0.05777851864695549,0.05778152123093605,0.01509191437302693,3.7706634998321533,3.770728349685669,0.015091914683580399,nan,2689
-3.0,-2.871331490103419,-0.04609761759638786,0.046098291873931885,0.016054439466593087,2.8252336978912354,2.825281858444214,0.016054442152380943,nan,2689
-2.0,-1.9142209934022791,-0.03242144361138344,0.03242144361138344,0.016937147655955092,1.881799578666687,1.8818320035934448,0.016937147825956345,nan,2689
-1.0,-0.9571104967011396,-0.016834476962685585,0.016834476962685585,0.017588854182154265,0.9402760863304138,0.9402932524681091,0.01758885197341442,nan,2689
-0.5,-0.4785552483505698,-0.00849842093884945,0.00849842093884945,0.01775849490344291,0.4700568616390228,0.47006574273109436,0.01775849610567093,nan,2689
0.5,0.4785552483505698,0.008455001749098301,0.008455001749098301,0.017667765170771916,0.4701002538204193,0.4701092541217804,0.01766776666045189,nan,2689
1.0,0.9571104967011396,0.016671182587742805,0.016671182587742805,0.0174182423504947,0.9404392838478088,0.9404566287994385,0.01741824299097061,nan,2689
2.0,1.9142209934022791,0.03183099627494812,0.0318334735929966,0.01662869458890045,1.8823901414871216,1.8824212551116943,0.016628697514533997,nan,2689
3.0,2.871331490103419,0.04486057162284851,0.044865548610687256,0.015623612870011305,2.8264708518981934,2.826512575149536,0.015623614192008972,nan,2689
4.0,3.8284419868045583,0.05568165332078934,0.0556897334754467,0.014544207150769576,3.7727606296539307,3.772810459136963,0.014544208534061909,nan,2689
5.0,4.785552483505698,0.06445618718862534,0.06447223573923111,0.01346891240056099,4.721096038818359,4.7211527824401855,0.013468913733959198,nan,2689
