delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,-5.000384441036948,0.020552394911646843,0.08460938185453415,-0.004110162959267352,5.020936965942383,5.0221357345581055,-0.004110162612050772,nan,1905
-4.0,-4.000307552829558,0.012397387064993382,0.08534031361341476,-0.0030991084813527083,4.012704849243164,4.014216423034668,-0.0030991085804998875,nan,1905
-3.0,-3.000230664622169,-0.008826556615531445,0.08735624700784683,0.0029419593365308822,2.9914040565490723,2.993608236312866,0.0029419593047350645,nan,1905
-2.0,-2.000153776414779,-0.03470148518681526,0.08130715042352676,0.01734940862847892,1.9654521942138672,1.9682190418243408,0.01734941452741623,nan,1905
-1.0,-1.0000768882073896,-0.047449227422475815,0.056543223559856415,0.047445579416925884,0.9526276588439941,0.9541296362876892,0.04744558781385422,nan,1905
-0.5,-0.5000384441036948,-0.04013078287243843,0.04187026992440224,0.08025539505141802,0.4599076807498932,0.4609110951423645,0.0802554041147232,nan,1905
0.5,0.5000384441036948,0.04143204912543297,0.04291677474975586,0.08285772746873249,0.4586063623428345,0.4599159061908722,0.08285775035619736,nan,1905
1.0,1.0000768882073896,0.05764496698975563,0.06119266152381897,0.05764053511233787,0.9424319863319397,0.9438431859016418,0.05764054134488106,nan,1905
2.0,2.000153776414779,0.047901298850774765,0.08411062508821487,0.023948808044467727,1.9522525072097778,1.9548088312149048,0.02394881285727024,nan,1905
3.0,3.000230664622169,0.03614440932869911,0.0919041559100151,0.012047210154506877,2.9640862941741943,2.9663987159729004,0.01204721350222826,nan,1905
4.0,4.000307552829558,0.028613293543457985,0.0893663763999939,0.007152773421938219,3.971693992614746,3.9733805656433105,0.00715277437120676,nan,1905
5.0,5.000384441036948,0.023608405143022537,0.08576347678899765,0.004721318014925824,4.976775646209717,4.978066444396973,0.0047213174402713776,nan,1905
