model,intervention,target_mae,target_mse,all_mae,all_mse,mpd_target_mean,mpd_target_std,rmsd_target,mpd_all_mean,rmsd_all,input_mpd_mean,normalized_target_sensitivity,csr_cause_shift_over_distractor_shift,target_zero_over_cause_shift,num_batches,num_test_windows,num_target_points
iTransformer_FT_PREDONLY,distractors_shift_plus_delta,0.22417446813975522,0.08255443239253754,0.36349775736040807,0.2658731475907634,7.664287615199154e-06,1.527511103856995e-05,1.7090065005409917e-05,4.523810427016936,4.755948895584209,4.523809523809524,1.6942109465173331e-06,0.35293451926389896,311408.3976580945,30,1905,182880
iTransformer_FT_PREDONLY,noncause_1to7_shift_plus_delta,0.22417446813975522,0.08255443239253754,0.36349775736040807,0.2658731475907634,4.281996882154768e-06,1.0826655257946074e-05,1.1642678444979683e-05,1.6666689857127235,2.886751486885164,1.6666666666666667,2.5691981292913194e-06,0.35293451926389896,311408.3976580945,30,1905,182880
iTransformer_FT_PREDONLY,target_zero,0.22417446813975522,0.08255443239253754,0.36349775736040807,0.2658731475907634,0.8423575413821563,0.4937630496990347,0.9764057439258962,0.05300767813772627,0.21496570150141223,0.04069754494799478,20.697994005236975,0.35293451926389896,311408.3976580945,30,1905,182880
iTransformer_FT_PREDONLY,target_shift_plus_delta,0.22417446813975522,0.08255443239253754,0.36349775736040807,0.2658731475907634,5.000000373793608,0.0007870382915204278,5.0000004357365295,0.23809600348214938,1.0910895444010464,0.23809523809523808,21.00000156984495,0.35293451926389896,311408.3976580945,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,cause_last_shift_plus_delta,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,0.513555509044951,0.5142078249939889,0.7267385693325127,0.1277597174437668,0.39616775204076327,0.00248015873015873,207.06558116343538,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,cause_shift_plus_delta,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,3.0017839485986367e-06,9.32064921941346e-06,9.792099302264921e-06,0.23809608332649826,1.0910895462654682,0.23809523809523808,1.2607492584061324e-05,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,cause_zero,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,0.08038442066022418,0.07193877391673868,0.10787419653245867,0.053395899543115376,0.2103890602921808,0.040683636520125736,1.975841579906041,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,cause_flip,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,0.08121852190580059,0.0728759262040898,0.10912079967021389,0.1072343564781453,0.41467328833172334,0.08136727304025147,0.9981718554660732,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,cause_flip_x5,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,0.08121842929175936,0.07287584065382235,0.10912067360322618,0.2659303614066471,1.2393599512231885,0.24410181403512712,0.33272357934930796,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,distractors_shift_plus_delta,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,7.821329032524781e-06,1.4554144721359547e-05,1.652260017083549e-05,4.523810386331917,4.755948909271495,4.523809523809524,1.7289253650840431e-06,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,noncause_1to7_shift_plus_delta,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,5.020793686862888e-06,1.2356660666316796e-05,1.3337744639501196e-05,1.666669107767779,2.8867514305103508,1.6666666666666667,3.012476212115925e-06,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,target_zero,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,0.8361473156919839,0.4871586638612446,0.9677116808812339,0.05413789167874198,0.2135586965379007,0.04069754494799478,20.545399402836374,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01_RESPONLY,target_shift_plus_delta,0.2592567463872314,0.10945005108156647,0.37969190211900594,0.2864828857248964,5.000000277675252,0.0008768960995291572,5.000000354569924,0.2380960090763394,1.0910895294856735,0.23809523809523808,21.000001166147857,0.3837945638549713,278550.0393965043,30,1905,182880
iTransformer_CRR_FT01,cause_last_shift_plus_delta,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,0.5684309898503288,0.511325839342155,0.7645704049995552,0.12360943336265909,0.3960464698384907,0.00248015873015873,229.1913750152426,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,cause_shift_plus_delta,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,3.261017521039916e-06,1.0177507215058936e-05,1.0687183370051532e-05,0.2380960456928561,1.0910895033837702,0.23809523809523808,1.3696273588310124e-05,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,cause_zero,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,0.08215314659859564,0.07545689763965203,0.11154767096381382,0.053501495220201964,0.21061785147988663,0.040683636520125736,2.01931669888792,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,cause_flip,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,0.0830373253409318,0.07665386393093057,0.11300890343383292,0.10680895138148422,0.4146731282841602,0.08136727304025147,1.020524865062562,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,cause_flip_x5,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,0.08303732200348889,0.07665378767916518,0.11300884926001874,0.2653917197321363,1.238969720852268,0.24410181403512712,0.3401749484385206,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,distractors_shift_plus_delta,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,8.989455017863348e-06,1.6771681063542855e-05,1.9028914504390168e-05,4.523810427016936,4.755948792929567,4.523809523809524,1.9871426881588274e-06,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,noncause_1to7_shift_plus_delta,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,5.233447452027706e-06,1.250324893144124e-05,1.3554342701685012e-05,1.666669189137816,2.8867515122538294,1.6666666666666667,3.1400684712147393e-06,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,target_zero,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,0.8387515544474177,0.4914094548247195,0.9721046355095152,0.05436964676697314,0.21458024982127358,0.04069754494799478,20.60938947296708,0.3627602732089465,257205.39427661567,30,1905,182880
iTransformer_CRR_FT01,target_shift_plus_delta,0.2552799942403745,0.1054304772057454,0.3802947981518586,0.2866198223431706,5.00000020291653,0.0007307467608166835,5.0000002563156105,0.23809602535034682,1.0910895089770352,0.23809523809523808,21.000000852161225,0.3627602732089465,257205.39427661567,30,1905,182880
