delta,expected_mean,pred_mean,pred_abs_mean,response_ratio,ire_mae,ire_rmse,response_slope,response_corr,num_windows
-5.0,0.17578692734241486,-0.2788400650024414,1.6330524682998657,-1.5862389155894945,0.6446685194969177,0.7803837060928345,0.8840913772583008,0.9472365798321742,1905
-4.0,-0.7351320385932922,-0.7853147983551025,1.6489129066467285,1.0682636004517463,0.5160319209098816,0.6604467630386353,0.9097855687141418,0.9349406252864728,1905
-3.0,-1.3432585000991821,-1.2808109521865845,1.6040995121002197,0.9535104018266128,0.4012744426727295,0.5530040860176086,0.9095708727836609,0.9204126094877251,1905
-2.0,-1.399593472480774,-1.3447201251983643,1.3949227333068848,0.9607933672445993,0.24374733865261078,0.3424370586872101,0.9356155395507812,0.9082170198728724,1905
-1.0,-0.8810704350471497,-0.8227632641792297,0.8261434435844421,0.933822350009055,0.13801077008247375,0.18596550822257996,0.924094557762146,0.8219700969601299,1905
-0.5,-0.4652183949947357,-0.42333677411079407,0.42402565479278564,0.9099742801777742,0.07692461460828781,0.10258086770772934,0.8995552659034729,0.7215582112193283,1905
0.5,0.4656781256198883,0.4192086458206177,0.4206473231315613,0.9002111603644413,0.07953811436891556,0.10041362047195435,0.8993124961853027,0.7766559454443683,1905
1.0,0.8828610777854919,0.8046905994415283,0.8120073676109314,0.9114577816251215,0.14842332899570465,0.18320152163505554,0.9189785718917847,0.8668102633837343,1905
2.0,1.4060230255126953,1.279342770576477,1.3516840934753418,0.9099017209266361,0.2672199308872223,0.33994001150131226,0.9309691190719604,0.9298790377860238,1905
3.0,1.3552757501602173,1.1927582025527954,1.5157270431518555,0.8800852538029922,0.3687535524368286,0.4770765006542206,0.8947455883026123,0.9472783048562569,1905
4.0,0.7513977289199829,0.7161626815795898,1.549929141998291,0.953107327871435,0.4447542726993561,0.5629207491874695,0.882979691028595,0.953765911437858,1905
5.0,-0.15835130214691162,0.22940216958522797,1.5921443700790405,-1.448691399912824,0.5598303079605103,0.706547200679779,0.8714122176170349,0.9547876989944841,1905
